date,task,challenge,reference,result_model,Time_elapsed,Titles
2024-09-02 21:20:27.365489152,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was the cause of Giovanni Semeria's father's death?

A. He was killed in a duel
B. He was killed in battle during the Italian War of Independence
C. He died of an illness unrelated to the war
D. He died from an outbreak of Cholera in his regiment
Answer: ",D,D,4.485483646392822,"Giovanni_Semeria, Domus_(magazine)"
2024-09-06 11:33:50.076222658,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What style was the Chapel of St. Theresa–the Little Flower constructed in?

A. Romanesque Revival
B. Art Deco
C. Gothic Revival
D. Modern
Answer: ",A,A,4.788204193115234,"Chapel_of_St._Theresa%E2%80%93the_Little_Flower, Th%C3%A9r%C3%A8se_of_Lisieux"
2024-09-06 00:09:03.535275221,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was Sasalak Haiprakhon subjected to by three Ulsan Hyundai players on social media?

A. Praise for his football skills
B. Racial abuse
C. Requests for autographs
D. Offers for sponsorship deals
Answer: ",B,B,5.816869258880615,"Sasalak_Haiprakhon, Category:Thai_football_biography_stubs"
2024-08-31 01:13:05.764502784,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is one of the landmarks found in Brusnytsia?

A. The wooden Church of the Assumption of the Virgin Mary
B. The Church of the Holy Trinity
C. The Iron Bridge
D. The Brusnytsia Museum
Answer: ",A,B,6.375275611877441,"Brusnytsia, Chortoryia"
2024-09-03 18:17:23.666779648,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Why did Kafka move to the Bohemian village of Zürau in August 1917?

A. To visit his sister Ottla
B. To recover from tuberculosis
C. To escape the hustle and bustle of city life
D. To work on a new novel
Answer: ",B,B,6.4475998878479,"The_Z%C3%BCrau_Aphorisms, Ottla_Kafka"
2024-09-05 04:05:00.976408005,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
When did the World Health Organization (WHO) confirm that a novel coronavirus was the cause of a respiratory illness in a cluster of people in Wuhan City, China?

A. 31 January 2020
B. 31 December 2019
C. 12 February 2020
D. 12 January 2020
Answer: ",D,B,6.2389655113220215,"COVID-19_lockdown_in_China, COVID-19_pandemic"
2024-09-05 17:05:19.827660561,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where were Coriariaceae fossils, in the form of pollen grains, found in deposits dating back to the Early Campanian period?

A. Antarctica
B. Asia
C. North America
D. Europe
Answer: ",A,A,4.455005407333374,"Coriaria, 2020_in_paleobotany"
2024-09-05 01:56:43.139075756,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
In which province is the village of Neshahr located in Iran?

A. Tehran Province
B. Isfahan Province
C. Fars Province
D. Kerman Province
Answer: ",C,C,7.302701234817505,"Neshahr, Nehshahr"
2024-09-03 20:46:05.712366592,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was the condition of HMS Redbridge before it foundered in Pedro Bay, Jamaica in 1805?

A. Excellent, with no reported issues
B. Average, with some minor repairs needed
C. Newly refurbished, with state-of-the-art equipment
D. Poor and leaky
Answer: ",D,B,6.4650797843933105,"Spanish_Town, List_of_unsolved_murders_(1900%E2%80%931979)"
2024-09-05 08:00:02.076717568,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where is the Norwood neighborhood located in relation to Interstate 75?

A. South and east
B. North and east
C. North and west
D. South and west
Answer: ",C,C,5.929839611053467,"Ohio_State_Route_562, Interstate_75_in_Ohio"
2024-09-03 22:21:59.838305712,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What type of choir is the Pink Singers?

A. Female-only choir
B. UK's largest Lesbian, Gay, Bisexual and Transgender (LGBT) chorus
C. Mixed choir with a focus on classical music
D. Male-only choir
Answer: ",B,B,5.234906196594238,"Pink_(singer), The_Pink_Singers"
2024-08-30 23:33:46.653220892,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
When was the Joseph Richardson House in Langhorne, Pennsylvania built?

A. 1918
B. 1738
C. 1718
D. 1818
Answer: ",B,B,3.8028011322021484,"Joseph_Richardson_House_(Langhorne,_Pennsylvania), Joseph_Richardson_House"
2024-09-05 17:28:50.222465754,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was significant about Francisco Serrão's 1512 voyage?

A. It discovered the Strait of Magellan
B. It was the first known European sailing east past Malacca through modern Indonesia and the East Indies
C. It established trade routes with the Ottoman Empire
D. It was the first European voyage to circumnavigate the globe
Answer: ",B,B,4.504642009735107,"Francisco_Serr%C3%A3o, Francis_Serrao"
2024-09-06 04:23:42.132864475,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
When was Kilburn Grammar School's old boys' association established?

A. 1939
B. 1919
C. 1929
D. 1909
Answer: ",B,B,4.019016742706299,"Kilburn_Grammar_School, Category:People_educated_at_Kilburn_Grammar_School"
2024-09-05 18:47:03.068362951,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
In what year did Infobip open its first high-tech campus, Pangea?

A. 2015
B. 2017
C. 2020
D. 2019
Answer: ",B,B,3.267515182495117,Infobip
2024-09-04 20:53:54.745057536,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What type of soil does Albourne sit on, which has had both positive and negative effects on the area?

A. Peat soil
B. Lower Greensand
C. Chalk soil
D. Clay soil
Answer: ",B,B,4.610496520996094,"Albourne_Partners, Albourne"
2024-09-03 08:58:05.335295488,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
When was the diocese of Zakho founded?

A. 1851
B. 1860
C. 1870
D. 1850
Answer: ",A,A,7.449320077896118,"Zakho, Zakho_District"
2024-08-31 13:23:46.027506828,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Who was the editor of the magazine Livewire?

A. Bob Johnson
B. Mike Smith
C. John Doe
D. Jane Smith
Answer: ",B,D,4.9082114696502686,"Livewire_(DC_Comics), LiveWire_(motorcycle)"
2024-09-01 02:38:26.628063744,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where did Declan O'Loan's wife, Nuala O'Loan, serve as Police Ombudsman?

A. Wales
B. Scotland
C. England
D. Northern Ireland
Answer: ",D,C,4.560306072235107,"Declan_O%27Loan, Nuala_O%27Loan,_Baroness_O%27Loan"
2024-09-02 14:34:24.075731712,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where is the Periódico 26 newspaper located?

A. Las Tunas Province
B. Santiago de Cuba Province
C. Holguín Province
D. Havana Province
Answer: ",A,A,4.282124757766724,"Peri%C3%B3dico_26, List_of_newspapers_in_Cuba"
2024-09-06 08:44:58.631200075,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What percentage of Noble Township, Cass County, Indiana is covered in water?

A. 6.21%
B. 1.21%
C. 0.16%
D. 0.61%
Answer: ",D,D,3.7796266078948975,"Noble_Township,_Cass_County,_Indiana, Noble_Township,_Indiana"
2024-09-03 18:01:29.852696320,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
How far is Basovo located from Valuyki by road?

A. 19 km
B. 10 km
C. 30 km
D. 25 km
Answer: ",A,A,6.528481483459473,"Basovo, Timonovo"
2024-09-05 18:10:57.739277840,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
How did the Cro-Mags initially form, according to guitarist Parris Mayhew?

A. Parris Mayhew put up posters around New York in search of band members, to which Harley Flanagan responded
B. The band formed under the name Mode of Ignorance with an original lineup consisting of Dave Hahn, Mayhew, and Flanagan
C. The band formed after Parris Mayhew and Harley Flanagan met at a New York hardcore show
D. The band was formed by John Joseph, who recruited Mayhew and Flanagan to join
Answer: ",A,D,4.46068811416626,"Parris_Mayhew, Revenge_(Cro-Mags_album)"
2024-09-04 15:08:35.367899179,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was the main reason behind the design of the O-class battlecruisers for the Kriegsmarine?

A. To test new naval technologies and design concepts
B. To replace older battleships in the German fleet
C. To counter the growing threat of the Soviet Navy
D. To address a perceived lack in ship numbers compared to the British Royal Navy
Answer: ",D,D,4.510814666748047,"O-class_battlecruiser, HNLMS_O_12"
2024-09-06 04:37:02.217132330,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the primary characteristic of chasmogamy in plant reproduction?

A. The flowers change color to attract pollinators
B. The flowers stay closed and self-pollinate
C. The flowers produce no nectar to deter pollinators
D. The flowers open up, enabling cross-pollination
Answer: ",D,D,2.2419400215148926,
2024-09-03 05:29:56.255003136,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where was Mbali Dlamini born?

A. Gert Sibande District Municipality
B. Johannesburg
C. Tshwane
D. Mkhondo, Mpumalanga
Answer: ",D,D,3.8375377655029297,"Mbali_Dlamini, Temalangeni_Dlamini"
2024-09-01 04:40:18.046658039,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Who featured Gustav Skytte in their 1857 novel 'The Freebooter of the Baltic'?

A. Gustav Skytte himself
B. Viktor Rydberg
C. Albert Bonnier
D. Christina Anna Skytte
Answer: ",B,A,4.036145925521851,"Gustav_Skytte, The_Freebooter_of_the_Baltic"
2024-09-03 00:29:18.286733150,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the jurisdiction under which St. James Catholic Church in Crosstown, Missouri operates?

A. Diocese of Springfield-Cape Girardeau
B. Ste. Genevieve Deanery of the Archdiocese of St. Louis
C. Archdiocese of Kansas City
D. Archdiocese of Jefferson City
Answer: ",B,B,3.813894033432007,"St._James_Roman_Catholic_Church_(Crosstown,_Missouri), Category:Crosstown,_Missouri"
2024-09-05 17:37:51.331037283,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where is Konstantin Ardakov currently a professor of pure mathematics?

A. University of Edinburgh
B. University of Oxford
C. University of Manchester
D. University of Cambridge
Answer: ",B,B,4.058217287063599,"Konstantin_Ardakov, Brasenose_College_Boat_Club"
2024-08-31 12:32:21.644696474,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is a possible employment opportunity for Thomas Drury during the 1570s?

A. Working as a merchant in London
B. Studying law at a university
C. Serving as a soldier in the British army
D. Being employed by the Lord Keeper Sir Nicholas Bacon
Answer: ",D,D,4.566050052642822,"Thomas_Drury_(1551%E2%80%931603), Thomas_Joseph_Drury"
2024-09-05 23:29:23.588192463,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the percentage of females in the population of Bohari, according to the 2001 India census?

A. 51%
B. 59%
C. 48%
D. 52%
Answer: ",C,B,4.7819154262542725,"Dawoodi_Bohra, Bohari"
2024-09-02 18:47:50.315532800,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the meaning behind the song title 'U16 Girls'?

A. It is a tribute to a specific girl who was 16 years old when the song was written
B. It is a tongue-in-cheek warning about the dangers of getting into a relationship with a girl who is under the legal age of consent
C. It represents the number of weeks the song stayed on the UK Singles Chart
D. It refers to a group of girls who are part of a sports team
Answer: ",B,B,4.336100816726685,"U16_Girls, 2023_Asian_Women%27s_U16_Volleyball_Championship"
2024-09-04 09:25:51.152014732,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the name of the galaxy pair formed by PGC 2387685 and its neighboring galaxy PGC 3087279?

A. PGC Galaxy Pair
B. Hercules Galaxy Pair
C. ZW I 137
D. ZW I 136
Answer: ",D,B,5.58218240737915,"P%E2%80%B2%E2%80%B2, Lp_space"
2024-08-31 16:51:47.085674763,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where did Florian Cajori attend school after emigrating to the United States in 1875?

A. Harvard University
B. University of Wisconsin–Madison
C. State Normal school in Whitewater, Wisconsin
D. State Normal school in Milwaukee, Wisconsin
Answer: ",C,C,3.5510387420654297,"Florian_Cajori, File:Florian_Cajori.jpg"
2024-09-03 07:21:44.061494784,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where is Glenledi located in New Zealand?

A. North Island, near Wellington
B. North Island, near Auckland
C. South Island, in the Otago region
D. South Island, near Queenstown
Answer: ",C,C,3.897888660430908,"Glenledi, Category:Use_New_Zealand_English_from_March_2024"
2024-09-02 22:07:43.958261490,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What award did Tom Binns win at the 2013 New Zealand International Comedy Festival?

A. Edinburgh Comedy Award
B. Best Comedy Show
C. Adelaide Fringe Comedy Award
D. Best International Act
Answer: ",D,D,4.7386579513549805,"Tom_Binns, Edinburgh_Festival_Fringe"
2024-08-30 14:07:21.540121555,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was the population of Carnes, Iowa in 1940?

A. 13
B. 100
C. 6
D. 35
Answer: ",A,A,4.023243427276611,"Carnes,_Iowa, Brandon_Carnes"
2024-09-04 13:11:52.353640556,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What record label released the albums from which the songs on Choice Cuts: The Capricorn Years 1991–1999 were selected?

A. Atlantic Records
B. Warner Bros. Records
C. Capitol Records
D. Capricorn Records
Answer: ",D,D,3.6962268352508545,"Choice_Cuts:_The_Capricorn_Years_1991%E2%80%931999, Choice_Cuts"
2024-09-02 19:21:56.888185600,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was Adelbert Delbrück's role in Deutsche Bank in 1870?

A. He was the CEO of Deutsche Bank
B. He was a customer of Deutsche Bank
C. He was a member of the supervisory board of Deutsche Bank
D. He was a co-founder of Deutsche Bank
Answer: ",D,D,7.0285303592681885,"Adelbert_Delbr%C3%BCck, Deutsche_Bank"
2024-09-05 15:18:01.306871653,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
When was Zavala Monastery first mentioned?

A. 1587
B. 1514
C. 1474
D. 1619
Answer: ",B,B,6.369926452636719,"Zavala_Monastery, Zavala,_Ravno"
2024-09-03 23:42:39.536543488,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What type of window is located on the noble floor of Palazzo Marcello Toderini, flanked by two pairs of monoforas?

A. A large central serliana
B. A single-light window
C. A pair of triforas
D. A pair of biforas
Answer: ",A,B,4.234471082687378,"Palazzo_Marcello_Toderini, Category:Palaces_in_Sestiere_Santa_Croce"
2024-09-04 06:38:10.372739792,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where did the 20th Annual Japan Record Awards take place?

A. Imperial Garden Theater in Chiyoda, Tokyo
B. Osaka Castle Hall
C. Tokyo Dome
D. Saitama Super Arena
Answer: ",A,A,3.733337640762329,"20th_Japan_Record_Awards, 21st_Japan_Record_Awards"
2024-09-03 14:31:13.138771296,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the approximate area drained by the Town Creek sub-watershed?

A. 26 square miles
B. 10 square miles
C. 50 square miles
D. 100 square miles
Answer: ",A,D,4.560439348220825,"Town_Creek,_Alabama, Town_Creek_(Potomac_River_tributary)"
2024-09-05 08:49:25.339339520,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
In what year and location were the first African Junior Athletics Championships held?

A. 1994, Cairo, Egypt
B. 1994, Algiers, Algeria
C. 1996, Lagos, Nigeria
D. 1992, Tunis, Tunisia
Answer: ",B,A,6.146936893463135,"African_U20_Championships_in_Athletics, African_Youth_Athletics_Championships"
2024-09-03 08:07:43.601828864,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
When was the Alternative Energy Promotion Centre (AEPC) established?

A. November 3, 1996
B. November 3, 1995
C. November 3, 1998
D. November 3, 1997
Answer: ",A,A,3.9286582469940186,"Alternative_Energy_Promotion_Centre, AEPC"
2024-08-31 13:49:54.585477888,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was one of the reasons that contributed to Ray McDonald's early exit from professional football?

A. Injuries and off-field issues
B. He switched to a different sport
C. He decided to pursue a coaching career
D. He was drafted into military service
Answer: ",A,A,4.660268545150757,"Ray_McDonald, Ray_McDonald_(running_back)"
2024-09-05 00:38:06.101665974,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where did Aaron Bradshaw initially attend high school?

A. Camden High School
B. Camden Catholic High School
C. Rahway High School
D. Roselle Catholic High School
Answer: ",D,A,4.581922292709351,"Aaron_Bradshaw, Aaron_Bradshaw_Jr."
2024-09-05 21:39:07.136315823,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was Mondello like until the beginning of the 20th century?

A. A small fishing village surrounded by mountains
B. An unhealthy marsh enclosed by two headlands
C. A popular beach resort
D. A bustling city
Answer: ",B,A,4.451984405517578,"Mondello, Joseph_Mondello"
2024-09-05 05:38:51.813084672,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Who was named the POMGOL commissioner for matters pertaining to stamp donations in 1921?

A. VTsIK
B. Central Famine Relief Committee
C. Imperial Russia
D. Feodor Chuchin
Answer: ",D,D,4.4038872718811035,"Pomgol, File:Pomgol-lottery.jpg"
2024-09-03 23:35:09.479345408,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the population of Bajvand village according to the 2006 census?

A. 163
B. 100
C. 250
D. 500
Answer: ",A,A,4.8672380447387695,"Bajvand, Template:Mahabad_County"
2024-09-04 06:01:42.015407324,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where is Apex Mountain Resort located?

A. In the Canadian Rockies, near Banff, Alberta
B. In the Kootenay region, near Nelson, British Columbia
C. In the Okanagan region on Beaconsfield Mountain, near Penticton, British Columbia
D. On Vancouver Island, near Victoria, British Columbia
Answer: ",C,C,3.6830101013183594,"Apex_Mountain_Resort, Apex_Mountain"
2024-09-05 13:03:50.726076365,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
How are members of the Podlaskie Voivodeship Sejmik elected?

A. From single-member constituencies with formal names
B. From five districts with numbers and territorial descriptions
C. From five districts with formal names
D. Through a nationwide popular vote
Answer: ",B,D,4.57861065864563,"Coat_of_arms_of_the_Podlaskie_Voivodeship, Wyszowate,_Podlaskie_Voivodeship"
2024-09-01 18:00:28.291332096,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What sparked the Michigan Wolverines to a 35-13 victory over Boston College?

A. Three touchdown passes from Elvis Grbac to Ricky Powers
B. A 176-yard rushing performance by Ricky Powers
C. A 50-yard interception return by Lance Dottin
D. Desmond Howard's 93-yard kickoff return for a touchdown to start the 2nd half
Answer: ",D,B,3.697733163833618,"1995_Boston_College_Eagles_football_team, Brad_Bates"
2024-09-03 15:56:36.129936896,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
In which voivodeship is the village of Kalenne located?

A. Masovian Voivodeship
B. Lesser Poland Voivodeship
C. Lublin Voivodeship
D. Silesian Voivodeship
Answer: ",C,C,3.6758618354797363,"Kalenne, Template:Gmina_Modliborzyce"
2024-09-05 21:34:51.281805277,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What social movement did Robert Milham Hartley co-found in New York?

A. Temperance movement
B. Labor rights movement
C. Women's suffrage movement
D. Abolitionist movement
Answer: ",A,A,4.369800567626953,"Robert_Milham_Hartley, Robert_Hartley"
2024-09-03 04:24:46.144556800,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the typical height of a Leucostele skottsbergii shrub?

A. Up to 2 meters
B. Up to 3 meters
C. Up to 4 meters
D. Up to 1 meter
Answer: ",A,A,4.572107791900635,"Leucostele_skottsbergii, Category:Flora_of_northern_Chile"
2024-09-06 00:48:24.860611916,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the significance of Vātsyāyana's Nyayabhasya in the context of Nyaya philosophy?

A. It is a secondary commentary that builds upon earlier commentaries.
B. It is a critique of the Nyaya sutras and presents an alternative philosophical framework.
C. It is the first commentary on the Nyaya sutras that is still extant and sets the agenda for Nyāya's philosophical developments.
D. It focuses primarily on the role of emotions in decision-making.
Answer: ",C,D,4.29777455329895,"List_of_Indian_philosophers, Wikipedia:WikiProject_Hinduism/Prospectus"
2024-09-03 04:52:30.278227568,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was the purpose of the website launched in September 2005 featuring the King of All Cosmos?

A. To announce the King's retirement
B. To showcase the King's artwork
C. To promote the upcoming release of We Love Katamari
D. To promote Movember awareness
Answer: ",C,C,4.706698179244995,"King_of_All_Cosmos, Katamari_Damacy"
2024-09-03 01:25:24.128921270,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the name of the river that forms the western border of the Erzi Nature Reserve?

A. Terek River
B. Armkhi River
C. Assa River
D. Caspian River
Answer: ",C,C,6.827110290527344,"Erzi_Nature_Reserve, Erzi_(village)"
2024-09-05 22:55:57.547959566,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
When was the Ensoniq MR61 music workstation synthesizer released?

A. 2001
B. 2005
C. 1990
D. 1996
Answer: ",D,D,4.046097278594971,"Ensoniq_MR61, Category:Music_workstations"
2024-09-03 12:10:23.069043159,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What award did the film 'Brother' win at the 11th Canadian Screen Awards in 2023?

A. Best Feature Length Documentary
B. Best Short Film
C. Best Foreign Language Film
D. Best Motion Picture
Answer: ",D,D,4.592120170593262,"11th_Canadian_Screen_Awards, Canadian_Screen_Award_for_Best_Supporting_Performance_in_a_Film"
2024-09-03 20:27:04.022062063,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What is the title of Kevin J. Swick's book that advocates for parent involvement through an empowerment model?

A. Early Childhood Education and Parental Involvement
B. Strengthening Parents and Families
C. Child Development and Family Empowerment
D. The Power of Parenting
Answer: ",B,B,3.9341273307800293,"Kevin_Swick, List_of_Drexel_University_alumni"
2024-09-02 10:33:55.406921387,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
In what year was Donatello commissioned to carve a marble statue of David?

A. 1408
B. 1415
C. 1405
D. 1410
Answer: ",A,B,3.633809804916382,"David_(Donatello), David_(disambiguation)"
2024-09-04 01:51:23.958032640,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Who consecrated Filippo Casoni as bishop on 4 May 1794?

A. Hyacinthe-Sigismond Gerdil, Cardinal-Priest of Santa Cecilia
B. Michele di Pietro, Titular Bishop of Isauropolis
C. Pope Pius VI
D. Ottavio Boni, Titular Archbishop of Nazianzus
Answer: ",A,A,4.094513177871704,"Filippo_Casoni, Filippo_Casoni_(bishop)"
2024-09-05 17:55:57.641716480,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Who designed the Ohio Theatre in Downtown Columbus?

A. Thomas W. Lamb
B. Le Corbusier
C. Frank Lloyd Wright
D. Anne Dornin
Answer: ",A,A,4.2423224449157715,"Ohio_Theatre_(Columbus,_Ohio), Great_Southern_Hotel_%26_Theatre"
2024-09-01 19:26:56.071789503,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
What was Miguel García Cuesta's profession and position at the University of Salamanca?

A. Student and researcher
B. Dean of the university
C. Professor
D. Chancellor of the university
Answer: ",C,C,4.050163269042969,"Miguel_Garc%C3%ADa_Cuesta, Category:Academic_staff_of_the_University_of_Salamanca"
2024-09-05 07:58:03.217811108,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where was the 2015 Men's EuroHockey Indoor Club Champions Cup held?

A. Madrid, Spain
B. Innogy Sporthalle in Mülheim, Germany
C. Rotterdam, Netherlands
D. Innogy Sporthalle in Berlin, Germany
Answer: ",B,B,4.109873056411743,"Men%27s_EuroHockey_Indoor_Club_Cup, 2024_Men%27s_EuroHockey_Indoor_Club_Cup"
2024-09-03 13:14:39.972937107,multi_choice,"[Example 1]
What is the capital of Texas?
A. Paris
B. London
C. Austin
D. Houston
Answer: C

[Input Question]
Where is the Provostry of St. Michael located?

A. Langquaid in the district of Kelheim, Bavaria, Germany
B. Langquaid in the district of Munich, Germany
C. Munich in the district of Langquaid, Bavaria, Germany
D. Kelheim in the district of Langquaid, Bavaria, Germany
Answer: ",A,A,4.535649538040161,"St._Michael_Priory_(Paring), Churches_of_Busto_Arsizio"
