date,task,challenge,reference,result_model,Time_elapsed,Titles,DATE_SCORE
2024-09-01 02:06:47.036943104,date_qa,"

Here is a question that would have the answer <date>:

What year did Charles Rafter's accomplishments first receive recognition with the conferment of the King's Police Medal (KPM) by the King at Marlborough House?","

1910", 1910,1.1624059677124023,Charles_Rafter,0.9999999984999999
2024-09-06 04:54:03.977497578,date_qa,"

Here is a question about Patrick Pietropoli that would have <date> as the answer:

When did Patrick Pietropoli begin exhibiting his art in France, marking the start of his successful career as an artist?","

1983", 1983,1.0440013408660889,"Patrick_Pietropoli, List_of_painters_by_name_beginning_with_%22P%22",0.9999999984999999
2024-09-02 21:31:33.292299776,date_qa,"

Here is a question that would have the answer as a date:

When was Chien Yu-hsiu, the former badminton player from the Republic of China, born?","

29 February 1980", 29 February 1980,1.048828363418579,"Chien_Yu-hsiu, Huang_Shih-chung",0.9999999984999999
2024-08-30 10:34:39.523616768,date_qa,"

What year did the census take place in which Mij, Iran had a population of 802 people in 185 families?","

2006", 2006,2.0432889461517334,"Mij,_Mazandaran, Mij,_Iran",0.9999999984999999
2024-09-05 01:50:27.333222151,date_qa,"

What is the release date of the box set A Taste of Strawbs, which includes an alternative mix of the song The Man Who Called Himself Jesus by Strawbs?","

2006", 2006,1.5363538265228271,"The_Man_Who_Called_Himself_Jesus, Oh_How_She_Changed",0.9999999984999999
2024-09-03 10:12:44.955057859,date_qa,"

Here is a question that would have the answer <date> based on the context:

What year did the village of Benediktbeuern have a population of 3,602 residents?","

2019", 2019,1.0267226696014404,Benediktbeuern,0.9999999984999999
2024-09-04 19:23:18.059078400,date_qa,"

What year did the Inquisito post mortem reveal that the manor of Pen-y-Clawdd Court was in the possession of Laurence Hastings, 1st Earl of Pembroke, during the 22nd year of the reign of Edward III?","

The Inquisito post mortem in 1349 revealed that the manor of Pen-y-Clawdd Court was in the possession of Laurence Hastings, 1st Earl of Pembroke, during the 22nd year of the reign of Edward III.", 1349,2.780437469482422,"Pen-y-Clawdd_Court, Wales",0.7222222220082304
2024-09-01 19:47:29.873750687,date_qa,"

What date did the singer perform the song at the FIVB Volleyball Men's World Championship opening ceremony prior to the Poland v match at the National Stadium, Warsaw?","

August 30, 2014",July 1,13.827548742294312,"Wikipedia:CHECKWIKI/WPC_547_dump, Wikipedia:In_the_news/Candidates/July_2023",0.0
2024-09-03 20:22:15.066762240,date_qa,"

Here is a question about Anita Doherty with the answer <date>:

In what year was Bahamian athlete, educator, and philanthropist Anita Louise Doherty (née deGregory) born?","

1949", 1949,0.6274087429046631,Anita_Doherty,0.9999999984999999
2024-09-03 23:28:31.736395597,date_qa,"

Here's a question that would have <date> as the answer:

As of what date did the Santomean passport rank 77th in terms of travel freedom, with its citizens having visa-free or visa on arrival access to 58 countries and territories, according to the Henley Passport Index?","

1 January 2018", 1 January 2018,1.7525150775909424,"Santomean_passport, Visa_requirements_for_Santomean_citizens",0.9999999984999999
2024-09-03 17:45:50.239786386,date_qa,"

What was the birth year of Swedish cross-country skier Torkel Persson, who competed in the 1924 Winter Olympics?","

1894","June 21, 1894",0.7557363510131836,Torkel_Persson,0.849999998875
2024-09-02 11:15:34.767924309,date_qa,"

What year did the census take place in which the population of Bid-e Shirin, Kerman was recorded as 86 people in 21 families?","

2006", 1918,1.440230131149292,History_of_Azerbaijan,0.0
2024-09-02 15:48:20.431067136,date_qa,"

Here is a question about Georgia State Patrol with the answer as a date:

What year did Governor E.D. Rivers appoint Philip H. as the first director of the Georgia State Patrol?","

1937", 1937,1.9352281093597408,"Georgia_State_Patrol, Philip_Sheridan",0.9999999984999999
2024-08-31 01:16:40.842027664,date_qa,"

Here is a question with the answer <date>:

In what year was Farm to Market Road constructed, along which the community of Midway in Titus County, Texas is situated?","

The answer is 1930."," 141
Farm to Market Road 141 (FM 141) is located in Lee County. It runs from SH 21 via Dime Box to US 290 in Giddings.


FM 142
Farm to Market Road 142 (FM 142) is located in Jones and Shackelford counties. It runs from SH 6 at Stamford eastward and southward to SH 6 near Lueders.


FM 143
Farm to Market Road 143 (FM 143) is located in Bexar County. It runs from Cagnon Road near the Texas Department of Criminal Justice's Dominguez Unit southwest of San Antonio to Loop 1604.


FM 144
Farm to Market Road 144 (FM 144) is located in Morris County. It runs from US 259 to US 67 in Omaha, and from another point on US 67 in Omaha to SH 49, and from another point on SH 49 to FM 997 at Jenkins.


FM 145
Farm to Market Road 145 (FM 145) is located in Parmer, Castro, Swisher, and Briscoe counties. It runs from US 84 southeastward of Farwell east to FM 378, and from another point on FM 378 to SH 86.


FM 146
Farm to Market Road 146 (FM 146) is located in Swisher and Briscoe counties. It runs from SH 86 in Tulia north and east to SH 207.


FM 147
Farm to Market Road 147 (FM 147) is located in Limestone and Falls counties. It runs SH 14 approximately 4 miles (6.4 km) south of Groesbeck southwest to SH 7 in Marlin.


FM 148
Farm to Market Road 148 (FM 148) is located in Kaufman County. It runs from SH 274 near Kemp to US 80 in Terrell.


FM 149
Farm to Market Road 149 (FM 149) is located in Montgomery and Grimes counties. It runs from FM 3090 near Erwin Community east to SH 90 at Anderson. After a short concurrency with SH 90, FM 149 turns east and southeast through Richards and Montgomery to the intersection of FM 1774 and SH 249.


RM 150
Ranch to Market Road 150 (RM 150) is located in Hays County. It begins at an intersection with RM 12 in Dripping Springs. The highway runs in a generally north–south direction to RM 3237 before turning to the east. RM 150 serves as the Main Street of Kyle, where it meets I-35. RM 150 ends at an intersection with SH 21 just east of Kyle.


FM 151
Farm to Market Road 151 (FM 151) is located in Grayson and Fannin counties. It runs from US 69 in Whitewright southeast to another point on US 69 in Trenton.


RM 152
Ranch to Market Road 152 (RM 152) is located in Llano County. It runs from SH 16 in Llano southwest to US 87.


FM 153
Farm to Market Road 153 (FM 153) is located in Bastrop and Fayette counties. It runs from SH 71 north of Smithville east via Winchester to US 77 north of La Grange.


FM 154
Farm to Market Road 154 (FM 154) is located in Fayette County. It runs from Loop 543 in West Point south via Muldoon to SH 95.


FM 155
Farm to Market Road 155 (FM 155) is located in Fayette, Colorado, and Lavaca counties. It runs from US 77 near La Grange via Holman to US 90 in Weimar, and from US 90 in Weimar to US 90 Alt.


FM 156
Farm to Market Road 156 (FM 156) is located in Tarrant and Denton counties. It runs from Bus. US 287 in Fort Worth to I-35 in Sanger.


FM 157
Farm to Market Road 157 (FM 157) is located in Tarrant, Johnson, and Ellis counties. It runs from SH 121 in Euless to FM 66 in Maypearl.


FM 158
Farm to Market Road 158 (FM 158) runs from FM 1687 and SH 21 eastward to SH 30 in Bryan. It is also known as William J. Bryan Parkway west of SH 6 and Boonville Road east of SH 6.


FM 159
Farm to Market Road 159 (FM 159) is located in Brazos County. It runs from SH 105 near Navasota north to SH 6 near Millican.


FM 160
Farm to Market Road 160 (FM 160) is located in Liberty County. It runs from FM 770 southwest to Ames and then southeast.


FM 161
Farm to Market Road 161 (FM 161) is located in Morris and Cass counties. It runs from US 67 in Naples to SH 155.


FM 162
Farm to Market Road 162 (FM 162) is located in Hidalgo County. It runs from I-69C/US 281 on El Cibolo Road, northeast of Faysville east to a prison site.


FM 163
Farm to Market Road 163 (FM 163) is located in Liberty County. It runs from the Oak Shade Fire Tower on SH 321 east and south 4.3 miles (6.9 km).


FM 164
Farm to Market Road 164 (FM 164) is a designation that has been used three times. The current use is for a loop route in Childress County. It runs from US 287 3 miles (4.8 km) west of Childress south, east, and north 7 miles (11 km) to US 83 in Childress.


RM 165
Ranch to Market Road 165 (RM 165) is located in Blanco and Hays counties.


FM 166
Farm to Market Road 166 (FM 166) is located in Burleson County. It runs from SH 36 in Caldwell to FM 50.


FM 167
Farm to Market Road 167 (FM 167) is located in Hood County. It runs from FM 51 near the Parker County line east and south to US 377 in Granbury, and then from another point on US 377 south via Acton and DeCordova.[104][105][106]


FM 168
Farm to Market Road 168 (FM 168) is located in West Texas. It runs from FM 2219 to FM 1076. At 139 miles (224 km), FM 168 is the longest farm to market road in Texas; however RM 33 was 141 miles (227 km) before its truncations in 1977 and 1984.


RM 169
Ranch to Market Road 169 (RM 169) is located in Presidio County.


FM 170
Farm to Market Road 171 (FM 171) is located in Wichita and Clay counties. It runs from Bus. US 287 in Wichita Falls to FM 2332.


FM 171
Farm to Market Road 171 (FM 171) is located in Wichita and Clay counties. It runs from Bus. US 287 in Wichita Falls to FM 2332.


FM 172
Farm to Market Road 172 (FM 172) connects the farming areas of eastern Archer County and southern Clay County. It passes just south of and crosses a portion of Lake Arrowhead in Clay County. FM 172 terminates at SH 25 near Windthorst and at SH 148 near Bluegrove, between Henrietta and Jacksboro.

",1.9430105686187744,"List_of_Farm_to_Market_Roads_in_Texas_(100%E2%80%93199), Toll_roads_in_Texas",0.00331491706150606
2024-09-05 04:49:58.223585536,date_qa,"

What date was Italian cinematographer Ubaldo Arata born?","

Ubaldo Arata was born on 23 March 1895.",23 March 1895,1.4040298461914062,"Ubaldo_Arata, Arata_(name)",0.863636362446281
2024-09-03 23:38:03.071248640,date_qa,"

Here is a question with the answer <date>:

What year is the earliest written reference to St. Peter's Church on Bornholm, one of the oldest churches in Denmark?","

1429", 1429,1.5780646800994873,"St._Peter%27s_Church,_Bornholm, Architecture_of_Denmark",0.9999999984999999
2024-09-02 20:44:54.667665152,date_qa,"

When was Stephen J. Wojtkowiak born in Buffalo, New York?","

July 20, 1895"," July 20, 1895",1.4014298915863037,"Stephen_J._Wojtkowiak, Edmund_P._Radwan",0.9999999984999999
2024-09-03 10:11:26.712572416,date_qa,"

Here is a question that would have <date> as the answer:

When was German mathematician Karl-Otto Stöhr, known for his contributions to algebraic geometry, born?","

9 May 1942",26 August 1899,1.4385290145874023,"Wolfgang_Krull, Jacques_Tits",0.0
2024-08-28 19:33:58.807632128,date_qa,"

Here is a question that would have <date> as the answer:

When was German biathlete Hanna Kebinger born?","

Hanna Kebinger was born on 26 November 1997.", 26 November 1997,1.4174127578735352,"Hanna_Kebinger, Johanna_Puff",0.863636362446281
2024-09-03 05:31:06.070574760,date_qa,"

Here is a question that would have the answer as the date:

What year was the Mexican film ""The Spot of the Family"" (Spanish: El lunar de la familia) released?","

1953", 1953,0.9176816940307616,The_Spot_of_the_Family,0.9999999984999999
2024-09-03 07:13:27.901265383,date_qa,"

Here is a question with the answer <date>:

What year did Morakot Sangtaweep win the title of Miss Thailand Universe?","

2004", 2004,1.5355985164642334,"Morakot_Sangtaweep, Category:Thai_beauty_pageant_winners",0.9999999984999999
2024-09-04 07:39:04.507641554,date_qa,"

Here is a question about Loring Hall Cinema that would have the answer as the date:

In what year was Loring Hall originally opened as a meeting hall to host lectures, picnics, and social meetings?","

1852", 1969,2.355053424835205,"Pride_parade, List_of_My_Three_Sons_episodes",0.0
2024-09-05 20:06:07.909416199,date_qa,"

Here is a question that would have the answer <date>:

When was Henry Edmund Donnelly ordained a priest for the Archdiocese of Detroit?","

August 17, 1930"," August 17, 1930",1.1766297817230225,"Henry_Edmund_Donnelly, Edward_Aloysius_Mooney",0.9999999984999999
2024-09-04 10:33:46.011657216,date_qa,"

Here's a question that would have the answer <date>:

On what date did the first hot air balloon, carrying a duck, a rooster, and a lamb, set off from the Chateau de Versailles before landing in Vaucresson?","

19 September 1783", 19 September 1783,1.118930101394653,"Vaucresson, Ch%C3%A2teau_de_Monte-Cristo",0.9999999984999999
2024-09-04 09:45:29.125872384,date_qa,"

Here is a question that would have the answer <date> based on the context:

In what year was the English painter Joseph Southall, known for his landscapes and portraits, born to a Quaker family in Nottingham?","

1861", 1861,1.0008680820465088,"Joseph_Southall, List_of_people_from_Nottingham",0.9999999984999999
2024-09-03 02:01:46.555493888,date_qa,"

When was Macedonian footballer Vesna Vitanova born?","

Vesna Vitanova was born on 27 January 1987.", 27 January 1987,1.8124847412109373,"Vesna_Vitanova, Wikipedia:WikiProject_Women_in_Red/Missing_articles_by_nationality/North_Macedonia",0.863636362446281
2024-09-03 20:20:37.692422400,date_qa,"

Here's a question about Henry Stark Howland with the answer <date>:

What year was Henry Stark Howland born?","

August 2, 1824", 1899,0.9128828048706056,"Humphrey_Bogart, The_Population_Bomb",0.0
2024-09-03 19:28:29.615859270,date_qa,"

Here is a question about Yukiya Yokoyama that would have the answer <date>:

When was Japanese former Nippon Professional Baseball pitcher Yukiya Yokoyama born?","

June 1, 1977"," June 1, 1977",1.2852880954742432,"Yukiya_Yokoyama, Portal:Japan/Anniversaries/May",0.9999999984999999
2024-09-02 13:48:49.453998592,date_qa,"

What year did The Collingswood Story screen at film festivals including Frightfest in London, The Festival of Fantastic Films in Manchester, and the Fearless Tales Film Festival in San Francisco?","

2005", 2005,0.6183907985687256,The_Collingswood_Story,0.9999999984999999
2024-09-05 23:58:32.057287216,date_qa,"

What year was the first meeting house in the Fallsington Historic District built?","

1690", 1690,1.478022575378418,"Fallsington_Historic_District, Friends_meeting_houses_in_Pennsylvania",0.9999999984999999
2024-09-06 01:21:20.671030045,date_qa,"

Here is a question about Prince Edward Island (PEI) that would have the answer as the date:

What year did Prince Edward Island have a population of 1,771?","

2000", 1873,1.5017592906951904,"History_of_Prince_Edward_Island, Lot_35,_Prince_Edward_Island",0.0
2024-09-02 00:20:42.732359168,date_qa,"

Here is a question with the answer <date>:

When did Eric Berthel begin representing Connecticut's 32nd State Senate district?","

2017", 2017,1.325910568237305,"Eric_Berthel, Connecticut%27s_32nd_State_Senate_district",0.9999999984999999
2024-09-03 13:41:47.827854336,date_qa,"

Here is a question that would have ""1999"" as the answer:

In what year did the Arun District Council election take place on 6 May to elect members of Arun District Council in West Sussex, England?","

1999", 1999,1.585405349731445,"1999_Arun_District_Council_election, 2023_Arun_District_Council_election",0.9999999984999999
2024-09-04 14:31:59.259192576,date_qa,"

When was Kevin Ojinga Kaala elected as a woman representative in parliament for Palisa district during the Ugandan general election?","

Kevin Ojinga Kaala was elected as a woman representative in parliament for Palisa district during the 2021 Ugandan general election.", 2021,1.4817886352539062,"Kevin_Ojinga_Kaala, Faith_Alupo",0.7285714282993196
2024-09-03 08:43:21.488716364,date_qa,"

Here is a question with the answer <date> using the context:

What is the year in which the population of Tepebağ neighbourhood in Adana Province, Turkey was recorded as 903?","

The year in which the population of Tepebağ neighbourhood in Adana Province, Turkey was recorded as 903 is 2022.",2022,1.6360142230987549,Tepeba%C4%9F,0.7315789470692521
2024-09-02 23:17:12.280590080,date_qa,"

Here is a question about Thep Mongkhon that would have the date as the answer:

In what year did Thep Mongkhon have a total population of 3,851 people?","

2017", 2017,1.019226312637329,Thep_Mongkhon,0.9999999984999999
2024-09-01 18:08:00.142712320,date_qa,"

Here is a question that would have the answer <date>:

What year was the Draft Environmental Study for the Second Avenue Subway's section between 34th Street and 126th Street released, estimating a cost of $381 million and later receiving a $25 million grant from UMTA?

Answer: <date>","

1972", 1972,2.2175004482269287,"Unbuilt_plans_for_the_Second_Avenue_Subway, Second_Avenue_Subway",0.9999999984999999
2024-09-02 20:53:18.712369408,date_qa,"

Here is a question that would have the answer as a date:

In what year did the Geneseo Collegiate Institute, which built Atkinson Hall in 1892 for its music department, first open its doors to students?","

1884"," 1884, built the building in 1892",1.9355239868164065,"Atkinson_Hall_(Geneseo,_Illinois), History_of_lesbianism_in_the_United_States",0.7
2024-09-03 10:34:56.864803584,date_qa,"

Here is a question with the topic of Yanda Li that would have the answer as a date:

In what year was Yanda Li from Tsinghua University, Beijing, China, named Fellow of the Institute of Electrical and Electronics Engineers (IEEE) for his contributions to signal processing and bioinformatics?","

2013", 2013,0.9912304878234864,Yanda_Li,0.9999999984999999
2024-09-03 16:16:42.981582592,date_qa,"

When was Philippe Marçais, the French Arabist and politician, born?","

Philippe Marçais, the French Arabist and politician, was born on 16 March 1910.",16 March 1910,1.8742494583129885,"Philippe_Mar%C3%A7ais, Berbers",0.8124999990859375
2024-09-05 20:56:57.036402941,date_qa,"

Here is a question about Garçonne (magazine) with the answer <date>:

What year was the magazine Frauenliebe first published, a year that also saw the rise of competing lesbian periodicals such as Garçonne and Die Freundin in Berlin?","

1926",</s>,3.402521848678589,"Wikipedia:WikiProject_LGBT_studies/Recognized_content, Wikipedia:WikiProject_Women/Did_you_know",0.0
2024-09-04 17:02:13.815559149,date_qa,"

Here is a question that would have the answer as a date:

When was Aureliano Blanquet, a general of the Federal Army during the Mexican Revolution, born?","

31 December 1849",31 December 1849,1.8471317291259768,"Aureliano_Blanquet, Mexican_Revolution",0.9999999984999999
2024-09-01 15:33:33.699795485,date_qa,"

Here is a question that would have <date> as the answer:

In what year was the Kan-O-Tex Service Station in Galena, Kansas originally built to serve U.S. Route 66 motorists?","

1934", 2001,1.2429790496826172,"Tow_Mater, List_of_accidents_and_incidents_involving_military_aircraft_(1955%E2%80%931959)",0.0
2024-09-03 20:01:07.781115294,date_qa,"

Here's a question about Rokken Station (Mie) that would have the answer as the date:

What is the opening date of the Sangū Railway line between Tsu Station and Miyagawa Station, which also serves Rokken Station in Mie Prefecture?","

December 31, 1893"," December 31, 1893",1.2438173294067385,"Rokken_Station_(Mie), Takachaya_Station",0.9999999984999999
2024-09-04 16:54:37.414217710,date_qa,"

When did Sabata premiere in Italy, preceding its US release by almost a year?","

September 1969", December 1920,1.2743027210235596,"Saturday_Night_Live, Arturo_Toscanini",0.0
2024-09-05 04:45:06.993295360,date_qa,"

What is the release date of the second album ""Finsternis"" by German musical project E Nomine?","

The release date of the second album ""Finsternis"" by German musical project E Nomine is 2002.", 2002,0.806077241897583,"E_Nomine, Finsternis",0.7352941173148788
2024-09-05 14:36:21.096779823,date_qa,"

Here's a question with the answer <date>:

In what year did the Rumpler C.I, a two-seater single-engine reconnaissance biplane, enter service?","

In 1915", 1916,1.0148284435272217,"Aviation_in_World_War_I, Bulgarian_Air_Force",0.0
2024-09-02 21:54:15.222560512,date_qa,"

In what year was Melba Moore's third album, Melba Moore Live, released?","

1972", 1972,0.7688143253326416,"Melba_Moore, Peach_Melba_(album)",0.9999999984999999
2024-09-04 12:10:34.977241039,date_qa,"

What is the birthdate of Croatian footballer Gordon Schildenfeld, formerly known as Gordon Lederer?","

The birthdate of Croatian footballer Gordon Schildenfeld, formerly known as Gordon Lederer, is 21 April 1958.",</s>,1.0699951648712158,,0.0
2024-09-03 14:34:36.562107086,date_qa,"

In what year did author Dave Thompson write in his book Alternative Rock that the album Love by Aztec Camera was a ""backward step into pop cliché, an attempt to make a record which would work on American radio""?","

2000",2000,1.944197416305542,"Love_(Aztec_Camera_album), Stray_(album)",0.9999999984999999
2024-09-02 18:41:30.696698112,date_qa,"

Here's a question about Arctic Predators that would have the answer as a date:

What year did the Ogden Knights, a minor league ice hockey team, fold due to financial trouble, causing the Arctic Predators, a fictional team in the same league, to gain a spot in the playoffs?

Answer: <date>","

2010",545,3.782611131668091,"Wikipedia:CHECKWIKI/WPC_064_dump, Wikipedia:CHECKWIKI/WPC_545_dump",0.0
2024-08-31 22:35:51.928452096,date_qa,"

Here is a question that would have the answer <date>:

On what date was the USNS Haiti Victory, formerly known as Longview, sold for scrapping to American Ship Dismantlers?","

27 April 1976", 27 April 1976,0.7365593910217285,USNS_Haiti_Victory,0.9999999984999999
2024-09-05 16:22:15.101994991,date_qa,"

Here is a question about Wilfred Hudson Osgood that would have the answer as a date:

In what year did Wilfred Hudson Osgood's family move to California, where he would later study in Santa Clara and San Jose?","

Wilfred Hudson Osgood's family moved to California in 1888.", 1888,1.8482887744903564,"Wilfred_Hudson_Osgood, Wikipedia:WikiProject_Classical_music/Lists_of_pages/Articles",0.75999999946
2024-09-03 22:20:55.104427776,date_qa,"

What year did the Christian Democratic Party (PDC) win 40 percent of the vote but not a controlling majority in the legislature, a victory largely due to the popularity of its leader José Napoleón Duarte, who would later be elected president, but was opposed by the ARENA party, led by Roberto D'Aubuisson?","

1982", 2021,1.4530892372131348,"2024_Salvadoran_general_election, 2021_Salvadoran_legislative_election",0.0
2024-09-05 04:13:56.040378332,date_qa,"

Here is a question that would have the answer <date>:

In what year did Paul McGillion make his first appearance in the Stargate franchise, playing the role of young Dr. Ernest Littlefield in the episode ""The Torment of Tantalus""?","

1997", 1997,0.8207747936248779,"Carson_Beckett, Paul_McGillion",0.9999999984999999
2024-08-30 03:59:41.110097408,date_qa,"

What date was the Mard soundtrack album, featuring the song Hum to tamboo mein bamboo lagaye baithe, released on T-Series?","

The Mard soundtrack album, featuring the song ""Hum to tamboo mein bamboo lagaye baithe"", was released on T-Series on 7 June 1985.", 7 June 1985,0.5487060546875,Mard_(1985_film),0.77499999934375
2024-09-03 00:45:57.940561056,date_qa,"

Here is a question that would have the answer <date>:

In what year did French zoologist Mathurin Jacques Brisson establish the genus Balearica, naming the black crowned crane as the type species?","

1760", 12 million years,0.6637721061706543,Grus_(genus),0.0
2024-09-04 07:19:27.968923330,date_qa,"

What is the release year of Buddy Guy's album ""Born to Play Guitar"", which reached No. 1 on the Billboard Blues Albums chart on August 22 of the same year?","

2015", 2015,1.3049383163452148,"Born_to_Play_Guitar, The_Blues_Is_Alive_and_Well",0.9999999984999999
2024-09-06 03:03:14.775371313,date_qa,"

Here is a question about Grand Slam that would have the answer as a date:

In what year did All Elite Wrestling (AEW) start producing its annual television special Grand Slam, which is held every September?","

2021", 2021,1.5408375263214111,"Grand_Slam_(2023), AEW_Grand_Slam",0.9999999984999999
2024-09-03 15:57:18.613860608,date_qa,"

Here is a question about Werder with the answer <date>:

What year was the Werder pistol model invented by Johann Ludwig Werder in Bavaria, based on his rifle design of 1868?","

1869", 1869,2.2110090255737305,"Werder_pistol_model_1869, List_of_German_Americans",0.9999999984999999
2024-09-03 01:01:21.067536116,date_qa,"

Here's a question that would have the answer ""<date>"" using the context:

What was the date of the last battle between Native Americans and the United States Army in the state of Kansas, also known as the Battle of Punished Woman's Fork?","

27 September 1878", September 10,1.8535270690917969,"Northern_Cheyenne_Exodus, Sand_Creek_massacre",0.11999999856000002
2024-09-03 20:15:32.579914331,date_qa,"

When did Citibank Vietnam set its first footprint in the country, marking the beginning of its operations in Vietnam?","

Citibank Vietnam set its first footprint in Vietnam in 1975."," October 8, 1998",2.015078067779541,"Citigroup, Citibank",0.0
2024-08-30 21:03:19.855881453,date_qa,"

What date did the number of electoral wards for Wrexham County Borough Council change to forty-nine, with seven wards having two councillors, as a result of a boundary change that came into effect in May of that year?","

May 2022", 2022 election,2.3579978942871094,"List_of_electoral_wards_in_Wrexham_County_Borough, 2022_Wrexham_County_Borough_Council_election",0.8499999985
2024-09-06 07:46:48.039055109,date_qa,"

Here's a question that would have the answer <date>:

What year did Keith Warwick land a small role in the BBC drama ""Knowing The Score"" with Andrew Keir, a production that followed his involvement with Strathclyde University Theatre Group?","

1986", 1986,1.7065424919128418,Keith_Warwick,0.9999999984999999
2024-09-01 02:50:57.072100608,date_qa,"

Here is a question that would have the answer as a date:

What date did German submarine U-966 come under attack by an RAF Wellington and US Navy B-24 Liberators?","

10 November 1943",16,3.304833173751831,"German_submarine_U-966, List_of_shipwrecks_in_November_1943",0.0
2024-09-05 07:11:04.929620480,date_qa,"

In what year was Turkish academic and the first female president of the Constitutional Court of Turkey, Gülsün Salamer, born in Trabzon?","

1945", 2016,2.804419755935669,"Women_in_Turkey, 2010_Turkish_constitutional_referendum",0.0
2024-09-04 13:47:51.031005383,date_qa,"

What date did the members of Wolnościowcy leave the Confederation Liberty and Independence coalition and parliamentary group, following Artur Dziambor being kicked out of the Confederation by the party court?","

The members of Wolnościowcy left the Confederation Liberty and Independence coalition and parliamentary group on 13 February 2023, following Artur Dziambor being kicked out of the Confederation by the party court.", 13 February 2023,1.0524237155914309,Wolno%C5%9Bciowcy,0.7413793097883472
2024-09-05 07:54:11.961897728,date_qa,"

When was Luis Lucia Mingarro, a Spanish film director and screenwriter, born in Valencia?","

24 May 1914",24 May 1914,1.0247414112091064,Luis_Lucia,0.9999999984999999
2024-09-06 05:21:30.981786251,date_qa,"

Here is a question about Pierre Cao that would have the answer <date>:

What year did Pierre Cao serve as musical director for the Eurovision Song Contest held at the Nouveau Theatre in the Grand Duchy, in addition to the 1984 contest?","

1973", 2024,1.7613484859466553,"Luxembourg_in_the_Eurovision_Song_Contest, Paris_by_Night",0.0
2024-09-05 06:21:53.069783449,date_qa,"

What year was Dhanpat Rai Nahar born?","

Dhanpat Rai Nahar was born in 1919.",1919,1.73897385597229,"Dhanpat_Rai_Nahar, History_of_Sikhism",0.77499999934375
2024-09-04 10:37:55.468030208,date_qa,"

Here is a question about Pedigree that would have the answer as a date:

In what year was Georges Simenon's autobiographical novel Pedigree, which offers a fictionalised account of his childhood in Liège, Belgium, first published?","

1948", 1948,1.57486891746521,"Pedigree_(novel), Georges_Simenon",0.9999999984999999
2024-09-06 09:52:05.031724453,date_qa,"

Here's a question that would have the answer <date>:

In what year did Andrew Hamilton, Lord Redhouse, marry Jean Laing, daughter of John Laing of Redhouse?","

1608",No,2.079909324645996,List_of_baritones_in_non-classical_music,0.0
2024-09-05 05:32:20.687650048,date_qa,"

Here is a question about Ivica Vasti that would have the answer <date>:

When was Ivica Vasti named head coach of FC Waidhofen/Ybbs of the Regionalliga Ost?","

16 June 2009",</s>,1.6354846954345703,,0.0
2024-09-04 04:23:28.645860910,date_qa,"

In what year did Jan Henryk Wołodkowicz and his spouse get divorced?","

1804", 1804,1.561065912246704,"Jan_Henryk_Wo%C5%82odkowicz, Ludwig-Wilhelm_Tepper_de_Ferguson",0.9999999984999999
2024-09-01 22:16:32.037500416,date_qa,"

Here is a question that would have <date> as the answer:

In what year did Sam Rowley's photograph ""Station Squabble"" win the Natural History Museum's Wildlife Photographer of the Year People's Choice Award?","

2019", 2019,1.722195386886597,"Station_Squabble, Sam_Rowley",0.9999999984999999
2024-08-31 13:53:57.699854851,date_qa,"

When was Melanie Cole Moffatt, the Canadian former competitive ice dancer, born?","

July 27, 1968"," July 27, 1968",1.2371547222137451,"Melanie_Cole, Michael_Farrington",0.9999999984999999
2024-09-03 18:24:33.055529833,date_qa,"

Here's a question that would have the answer <date>:

In what year was the Northern Woods and Water Route established, with the three routes out of Lac La Biche extending westward along the south shores of Lesser Slave Lake, which now corresponds to the route of Alberta Highway 55?","

1923"," 2011, the city covered a land area of 825.29 km2 (318.65 sq mi).[163] Calgary is in southern Alberta and also next to the Rocky mountains.

",1.7564153671264648,Calgary,0.0
2024-09-06 00:14:57.036943436,date_qa,"

What year was the Eclipse Race Course founded by Captain Yelverton Oliver in New Orleans, Louisiana?","

1837", 1837,0.999248743057251,Eclipse_Race_Course,0.9999999984999999
2024-09-02 23:36:28.492181778,date_qa,"

Here is a question that would have the answer as a date:

What month and year did FDR Media Group Inc. launch Bollywood Times?","

May 2010", May 2010,1.7232511043548584,"Bollywood_Times, Henry_Ford",0.9999999984999999
2024-09-03 20:54:24.719014168,date_qa,"

In what year did Estadio Universitario UES become the home stadium of C.D. Universidad de El Salvador?","

Estadio Universitario UES has been the home stadium of C.D. Universidad de El Salvador since 2003.", 2015,1.4875478744506836,"Estadio_Universitario_(UES), C.D._Universidad_de_El_Salvador",0.0
2024-09-04 02:35:23.574027008,date_qa,"

Here is a question that would have <date> as the answer:

In what year was the company Roco founded by Ing.?","

1960", 1960,0.8004679679870605,"Roco, Rocko%27s_Modern_Life",0.9999999984999999
2024-09-05 06:24:32.614236160,date_qa,"

Here is a question that would have the answer <date> based on the provided context:

On what date did the Director General of Land Transportation sign a memorandum of understanding with the Mayor of Surabaya to implement a road-based transportation program for Trans Semanggi Suroboyo?","

22 October 2020", 22 October 2020,0.6217892169952393,Trans_Semanggi_Suroboyo,0.9999999984999999
2024-09-06 07:33:10.062171221,date_qa,"

Here's a question that would have <date> as the answer:

In what year did Chrissie Swan finish hosting her previous radio breakfast show Chrissie, Sam & Browny on Melbourne's Nova 100?

Answer: <date>","

2022", 2015,1.8473517894744875,"Chrissie,_Sam_%26_Browny, Chrissie_Swan",0.0
